roi_policy,perturbation_type,perturbation_level,jaccard,delta_abs_error_um,dataset,fov_id,delta_mae_um
random_k@k=1,noise,0.01,1.0,1.423264741897583,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,1.423264741897583
random_k@k=1,noise,0.02,1.0,0.8943212032318115,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.8943212032318115
random_k@k=1,brightness,0.05,1.0,-0.2695121765136719,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.2695121765136719
random_k@k=1,brightness,-0.05,1.0,-0.2833075523376465,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.2833075523376465
random_k@k=1,contrast,0.9,1.0,-0.2695121765136719,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.2695121765136719
random_k@k=1,contrast,1.1,1.0,-0.2735428810119629,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.2735428810119629
random_k@k=3,blur,0.8,1.0,0.03988981246948242,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.03988981246948242
random_k@k=3,blur,1.2,1.0,0.00775146484375,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.00775146484375
random_k@k=3,noise,0.01,1.0,1.1509661674499512,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,1.1509661674499512
random_k@k=3,noise,0.02,1.0,1.2542929649353027,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,1.2542929649353027
random_k@k=3,brightness,0.05,1.0,0.09052228927612305,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.09052228927612305
random_k@k=3,brightness,-0.05,1.0,0.07713079452514648,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.07713079452514648
random_k@k=3,contrast,0.9,1.0,0.09066033363342285,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.09066033363342285
random_k@k=3,contrast,1.1,1.0,0.08637142181396484,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.08637142181396484
random_k@k=5,blur,0.8,1.0,0.16277456283569336,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.16277456283569336
random_k@k=5,blur,1.2,1.0,0.7856078147888184,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.7856078147888184
random_k@k=5,noise,0.01,1.0,0.005303621292114258,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.005303621292114258
random_k@k=5,noise,0.02,1.0,0.5205492973327637,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.5205492973327637
random_k@k=5,brightness,0.05,1.0,0.40813755989074707,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.40813755989074707
random_k@k=5,brightness,-0.05,1.0,0.4086341857910156,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4086341857910156
random_k@k=5,contrast,0.9,1.0,0.40825843811035156,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.40825843811035156
random_k@k=5,contrast,1.1,1.0,0.40816307067871094,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.40816307067871094
random_k@k=7,blur,0.8,1.0,0.1605241298675537,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.1605241298675537
random_k@k=7,blur,1.2,1.0,0.8064939975738525,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.8064939975738525
random_k@k=7,noise,0.01,1.0,0.026189804077148438,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.026189804077148438
random_k@k=7,noise,0.02,1.0,0.5414354801177979,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.5414354801177979
random_k@k=7,brightness,0.05,1.0,0.42902374267578125,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.42902374267578125
random_k@k=7,brightness,-0.05,1.0,0.4295203685760498,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4295203685760498
random_k@k=7,contrast,0.9,1.0,0.42914462089538574,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.42914462089538574
random_k@k=7,contrast,1.1,1.0,0.4290492534637451,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4290492534637451
focus_only_topk@k=1,blur,0.8,1.0,0.5590357780456543,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.5590357780456543
focus_only_topk@k=1,blur,1.2,1.0,0.6657038927078247,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.6657038927078247
focus_only_topk@k=1,noise,0.01,1.0,-0.719066858291626,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.719066858291626
focus_only_topk@k=1,noise,0.02,0.0,0.9469161033630371,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.9469161033630371
focus_only_topk@k=1,brightness,0.05,1.0,0.36892151832580566,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.36892151832580566
focus_only_topk@k=1,brightness,-0.05,1.0,0.3846626281738281,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.3846626281738281
focus_only_topk@k=1,contrast,0.9,1.0,0.36916613578796387,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.36916613578796387
focus_only_topk@k=1,contrast,1.1,1.0,0.3765583038330078,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.3765583038330078
focus_only_topk@k=3,blur,0.8,0.5,0.3413879871368408,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.3413879871368408
focus_only_topk@k=3,blur,1.2,0.5,0.4928445816040039,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4928445816040039
focus_only_topk@k=3,noise,0.01,0.5,-0.3418614864349365,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.3418614864349365
focus_only_topk@k=3,noise,0.02,0.2,0.9105417728424072,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.9105417728424072
focus_only_topk@k=3,brightness,0.05,1.0,0.07211112976074219,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.07211112976074219
focus_only_topk@k=3,brightness,-0.05,1.0,0.07733321189880371,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.07733321189880371
focus_only_topk@k=3,contrast,0.9,1.0,0.07219600677490234,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.07219600677490234
focus_only_topk@k=3,contrast,1.1,1.0,0.07221579551696777,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.07221579551696777
focus_only_topk@k=5,blur,0.8,0.42857142857142855,0.5159876346588135,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.5159876346588135
focus_only_topk@k=5,blur,1.2,0.42857142857142855,0.6679458618164062,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.6679458618164062
focus_only_topk@k=5,noise,0.01,0.6666666666666666,-0.5255300998687744,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.5255300998687744
focus_only_topk@k=5,noise,0.02,0.25,1.139195203781128,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,1.139195203781128
focus_only_topk@k=5,brightness,0.05,1.0,0.0823824405670166,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.0823824405670166
focus_only_topk@k=5,brightness,-0.05,1.0,0.08333420753479004,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.08333420753479004
focus_only_topk@k=5,contrast,0.9,0.6666666666666666,0.2469031810760498,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.2469031810760498
focus_only_topk@k=5,contrast,1.1,0.6666666666666666,0.0822441577911377,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.0822441577911377
focus_only_topk@k=7,blur,0.8,0.4,0.2655761241912842,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.2655761241912842
focus_only_topk@k=7,blur,1.2,0.4,0.45617246627807617,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.45617246627807617
focus_only_topk@k=7,noise,0.01,0.5555555555555556,-0.7003891468048096,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.7003891468048096
focus_only_topk@k=7,noise,0.02,0.16666666666666666,1.1885273456573486,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,1.1885273456573486
focus_only_topk@k=7,brightness,0.05,1.0,0.0720059871673584,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.0720059871673584
focus_only_topk@k=7,brightness,-0.05,1.0,0.0773768424987793,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.0773768424987793
focus_only_topk@k=7,contrast,0.9,0.5555555555555556,0.047284841537475586,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.047284841537475586
focus_only_topk@k=7,contrast,1.1,0.5555555555555556,-0.0937654972076416,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.0937654972076416
occupancy_only_topk@k=1,blur,0.8,1.0,-0.21729159355163574,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.21729159355163574
occupancy_only_topk@k=1,blur,1.2,1.0,-0.30704832077026367,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.30704832077026367
occupancy_only_topk@k=1,noise,0.01,1.0,1.4675114154815674,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,1.4675114154815674
occupancy_only_topk@k=1,noise,0.02,1.0,0.9385678768157959,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.9385678768157959
occupancy_only_topk@k=1,brightness,0.05,1.0,-0.2252655029296875,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.2252655029296875
occupancy_only_topk@k=1,brightness,-0.05,1.0,-0.2390608787536621,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.2390608787536621
occupancy_only_topk@k=1,contrast,0.9,1.0,-0.2252655029296875,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.2252655029296875
occupancy_only_topk@k=1,contrast,1.1,1.0,-0.22929620742797852,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.22929620742797852
occupancy_only_topk@k=3,blur,0.8,1.0,0.15548968315124512,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.15548968315124512
occupancy_only_topk@k=3,blur,1.2,1.0,0.3043506145477295,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.3043506145477295
occupancy_only_topk@k=3,noise,0.01,1.0,-0.16700243949890137,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.16700243949890137
occupancy_only_topk@k=3,noise,0.02,0.5,0.4375927448272705,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4375927448272705
occupancy_only_topk@k=3,brightness,0.05,1.0,0.08203768730163574,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.08203768730163574
occupancy_only_topk@k=3,brightness,-0.05,0.5,0.4648333787918091,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4648333787918091
occupancy_only_topk@k=3,contrast,0.9,1.0,0.08200454711914062,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.08200454711914062
occupancy_only_topk@k=3,contrast,1.1,0.5,0.4712638854980469,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4712638854980469
occupancy_only_topk@k=5,blur,0.8,1.0,0.15512514114379883,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.15512514114379883
occupancy_only_topk@k=5,blur,1.2,1.0,0.32357048988342285,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.32357048988342285
occupancy_only_topk@k=5,noise,0.01,1.0,-0.1675124168395996,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.1675124168395996
occupancy_only_topk@k=5,noise,0.02,1.0,0.6558220386505127,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.6558220386505127
occupancy_only_topk@k=5,brightness,0.05,0.42857142857142855,0.02533888816833496,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.02533888816833496
occupancy_only_topk@k=5,brightness,-0.05,1.0,0.08333420753479004,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.08333420753479004
occupancy_only_topk@k=5,contrast,0.9,0.6666666666666666,0.08217716217041016,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.08217716217041016
occupancy_only_topk@k=5,contrast,1.1,1.0,0.0822441577911377,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.0822441577911377
occupancy_only_topk@k=7,blur,0.8,1.0,0.35892200469970703,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.35892200469970703
occupancy_only_topk@k=7,blur,1.2,1.0,0.32357048988342285,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.32357048988342285
occupancy_only_topk@k=7,noise,0.01,1.0,-0.1675124168395996,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,-0.1675124168395996
occupancy_only_topk@k=7,noise,0.02,0.75,0.8758456707000732,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.8758456707000732
occupancy_only_topk@k=7,brightness,0.05,0.5555555555555556,0.0823824405670166,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.0823824405670166
occupancy_only_topk@k=7,brightness,-0.05,0.75,0.08105945587158203,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.08105945587158203
occupancy_only_topk@k=7,contrast,0.9,0.5555555555555556,0.08217716217041016,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.08217716217041016
occupancy_only_topk@k=7,contrast,1.1,1.0,0.0822441577911377,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.0822441577911377
hybrid_proposed,blur,0.8,0.8983050847457628,0.4160301685333252,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4160301685333252
hybrid_proposed,blur,1.2,0.8983050847457628,0.6529636383056641,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.6529636383056641
hybrid_proposed,noise,0.01,0.7777777777777778,0.5749452114105225,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.5749452114105225
hybrid_proposed,noise,0.02,0.8064516129032258,1.493586778640747,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,1.493586778640747
hybrid_proposed,brightness,0.05,0.8983050847457628,0.2023301124572754,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.2023301124572754
hybrid_proposed,brightness,-0.05,0.8983050847457628,0.19562101364135742,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.19562101364135742
hybrid_proposed,contrast,0.9,0.8983050847457628,0.20218110084533691,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.20218110084533691
hybrid_proposed,contrast,1.1,0.8983050847457628,0.20239877700805664,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.20239877700805664
all_rois,blur,0.8,1.0,0.4175679683685303,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4175679683685303
all_rois,blur,1.2,1.0,0.6890268325805664,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.6890268325805664
all_rois,noise,0.01,1.0,0.2915232181549072,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.2915232181549072
all_rois,noise,0.02,1.0,0.7837371826171875,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.7837371826171875
all_rois,brightness,0.05,1.0,0.17900848388671875,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.17900848388671875
all_rois,brightness,-0.05,1.0,0.17926788330078125,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.17926788330078125
all_rois,contrast,0.9,1.0,0.1792283058166504,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.1792283058166504
all_rois,contrast,1.1,1.0,0.17892026901245117,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.17892026901245117
cnn_adaptive,blur,0.8,0.8983050847457628,0.4160301685333252,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.4160301685333252
cnn_adaptive,blur,1.2,0.8983050847457628,0.6529636383056641,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.6529636383056641
cnn_adaptive,noise,0.01,0.7777777777777778,0.5749452114105225,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.5749452114105225
cnn_adaptive,noise,0.02,0.8064516129032258,1.493586778640747,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,1.493586778640747
cnn_adaptive,brightness,0.05,0.8983050847457628,0.2023301124572754,bma,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos002_3/pos002_3_page_11.png,0.2023301124572754
